                               aecp.1         aoa.0     baron         boa.1      dicopt.1    minotaur.0         sbb.1        scip.1        shot.1    virt. best  virt. worst
ball_mk2_10              0.000000e+00  0.000000e+00  0.000000  0.000000e+00  2.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00     2.000000
batchs101006m            2.484505e-08  1.862850e-11  0.001000  5.500568e-10  1.862774e-11  1.863031e-11  9.933104e-04  2.105548e-11  1.881671e-11  1.862774e-11     0.001000
batchs121208m            5.626748e-09  0.000000e+00  0.001000  4.696785e-10  0.000000e+00  0.000000e+00  4.475709e-04  3.488767e-11  0.000000e+00  0.000000e+00     0.001000
batchs151208m            1.733312e-08  1.610250e-10  0.001000  7.717211e-10  1.607544e-10  1.611808e-10  3.825591e-04  2.453106e-10  1.610245e-10  1.607544e-10     0.001000
batchs201210m            2.743330e-10  2.059933e-10  0.000764  9.240513e-10  2.059949e-10  2.059939e-10  7.633545e-04  6.195932e-04  2.405024e-10  2.059933e-10     0.000764
clay0203h                3.837113e-07  0.000000e+00  0.001000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.788869e-06  0.000000e+00  0.000000e+00     0.001000
clay0203m                4.489948e-07  0.000000e+00  0.001000  1.937452e-09  0.000000e+00  0.000000e+00  0.000000e+00  4.996960e-10  0.000000e+00  0.000000e+00     0.001000
clay0204h                0.000000e+00  0.000000e+00  0.001000  7.298247e-11  0.000000e+00  0.000000e+00  0.000000e+00  5.230483e-08  0.000000e+00  0.000000e+00     0.001000
clay0204m                0.000000e+00  0.000000e+00  0.000765  1.389297e-09  0.000000e+00  0.000000e+00  7.645260e-04  6.046598e-08  0.000000e+00  0.000000e+00     0.000765
clay0205h                0.000000e+00  0.000000e+00  0.001000  1.825543e-10  0.000000e+00  0.000000e+00  9.276438e-04  5.522084e-08  0.000000e+00  0.000000e+00     0.001000
clay0303h                3.343432e-06  8.884432e-11  0.001000  6.849867e-11  5.012921e-11  4.988503e-11  5.111533e-11  2.337666e-05  4.995815e-11  4.988503e-11     0.001000
clay0304h                1.253953e-08  0.000000e+00  0.001000  0.000000e+00  2.000000e+00  0.000000e+00  8.905951e-04  2.192352e-09  0.000000e+00  0.000000e+00     2.000000
clay0305h                0.000000e+00  0.000000e+00  0.001000  1.846339e-10  0.000000e+00  0.000000e+00  9.430842e-04  0.000000e+00  0.000000e+00  0.000000e+00     0.001000
clay0305m                0.000000e+00  0.000000e+00  0.001000  1.369320e-09  0.000000e+00  0.000000e+00  9.276438e-04  1.353568e-07  0.000000e+00  0.000000e+00     0.001000
cvxnonsep_normcon20r     2.247424e-05  1.701217e-10  0.001001  2.309838e-10  1.800209e-10  2.794676e-10  1.709585e-10  1.859817e-04  1.714156e-10  1.701217e-10     0.001001
cvxnonsep_normcon20      6.117805e-05  1.701217e-10  0.000416  2.782362e-10  2.199904e-10  1.707488e-10  1.707424e-10  8.647036e-04  2.989774e-08  1.701217e-10     0.000865
cvxnonsep_normcon30r     1.819241e-05  0.000000e+00  0.001001  8.730882e-11  0.000000e+00  7.464669e-11  8.966879e-04  3.809316e-06  0.000000e+00  0.000000e+00     0.001001
