                          aecp.1   aoa.0   baron    boa.1  dicopt.1  minotaur.0    sbb.1   scip.1      shot.1  virt. best  virt. worst
ball_mk2_10               65.022    1.14    0.02   69.910   900.000    0.352375    2.435    0.010    0.867378    0.010000   900.000000
batchs101006m              7.317    0.45    4.74   72.415     1.823    1.385008   51.115    5.230    1.363231    0.450000    72.415000
batchs121208m             29.143    0.48   12.01   38.986     2.751    2.987029   99.724   10.823    2.208646    0.480000    99.724000
batchs151208m            138.638    1.70   51.03   54.926     4.729    4.567292   56.438   14.241    7.119840    1.700000   138.638000
batchs201210m             35.658    3.93  338.96   48.363     3.598    4.926784  199.240   17.278    4.470817    3.598000   338.960000
clay0203h                  0.807    0.10    0.62   21.413     0.390    0.105671    2.773    0.350    0.346787    0.100000    21.413000
clay0203m                  1.151    0.06    0.23   19.014     3.838    0.043558    0.760    0.413    0.147851    0.043558    19.014000
clay0204h                  4.183    0.30    0.51   20.164     0.442    0.239732   22.346    1.613    0.658891    0.239732    22.346000
clay0204m                  1.367    0.14    0.38   11.221     0.317    0.080763    5.115    0.803    0.212224    0.080763    11.221000
clay0205h                 17.841    2.63    3.63   68.551     4.642    5.598293  272.057    9.190    3.981659    2.630000   272.057000
clay0303h                  1.906    0.17    0.65   42.921     5.146    0.248231    3.066    0.449    0.300031    0.170000    42.921000
clay0304h                  6.401    0.68    3.58   67.784   900.000    3.322958  218.067    3.190    0.801421    0.680000   900.000000
clay0305h                 10.768    3.13    4.96   68.204     7.358   11.720640  687.493    8.593    2.908927    2.908927   687.493000
clay0305m                  6.726    1.59    3.98   44.189     2.591    2.236595   76.026    5.660    0.685295    0.685295    76.026000
cvxnonsep_normcon20r       2.179    0.04    0.08   10.681     0.084    0.040947    0.173    0.089    0.104313    0.040000    10.681000
cvxnonsep_normcon20      108.576    1.16    0.11  350.290    22.982    0.687757    0.159    1.072    1.036941    0.110000   350.290000
cvxnonsep_normcon30r       3.568    0.04    0.23   16.234     0.209    0.090242    0.244    0.296    0.213532    0.040000    16.234000
cvxnonsep_normcon40r       4.568    0.08    0.77   11.237     0.087    0.384749    0.479    0.097    0.305230    0.080000    11.237000
cvxnonsep_nsig20r          1.166    0.07    0.09   10.200     0.088    0.067048    0.177    0.086    0.212705    0.067048    10.200000
cvxnonsep_nsig20          81.418    1.16    0.28  244.743     9.470    0.467309    0.166   96.101    1.977763    0.166000   244.743000
cvxnonsep_nsig30r          2.692    0.10    0.06   17.538     0.110    0.277407    0.202    0.211    0.294489    0.060000    17.538000
cvxnonsep_nsig40r          2.167    0.18    0.25   24.343     0.156    0.262166    0.311    0.168    0.472348    0.156000    24.343000
cvxnonsep_pcon20          32.157    0.18    0.09  158.776     3.394    0.300554    0.198    1.315    0.407350    0.090000   158.776000
cvxnonsep_pcon30r          3.785    0.09    0.35   11.988     0.168    0.163860    0.323    0.466    0.113960    0.090000    11.988000
cvxnonsep_psig20         326.367    1.56    0.03  347.599     0.052    1.023256    0.145    5.805  340.155244    0.030000   347.599000
du-opt                    16.607    0.21    0.27  214.775     3.703    0.191306    0.417    1.169    0.059928    0.059928   214.775000
fac2                       0.215    0.02    0.04   12.180     0.087    0.025037    0.197    0.468    0.054503    0.020000    12.180000
fac3                       0.196    0.03    0.06   10.782     0.092    0.010565    0.190    0.486    0.092014    0.010565    10.782000
flay03h                    1.912    0.07    0.51   19.163     0.381    0.075094    0.402    0.834    0.196585    0.070000    19.163000
flay03m                    1.356    0.03    0.27   18.465     0.186    0.019185    0.289    0.271    0.104778    0.019185    18.465000
flay04h                   26.364    0.92    7.54  136.362     4.841    1.199283    9.208    4.936    0.807401    0.807401   136.362000
flay04m                   13.965    0.33    3.40  103.087     1.667    0.374258    3.651    2.314    0.357909    0.330000   103.087000
fo7_2                      8.142    8.06   11.93   77.202     5.291   33.919432  900.000   56.704    2.244770    2.244770   900.000000
fo7_ar25_1                19.082    8.16    8.20  137.421     7.625   34.641003  900.000   28.139    2.811493    2.811493   900.000000
fo7_ar4_1                 22.861   12.25   10.60   78.174     4.305   24.922664  900.000   33.724    3.912828    3.912828   900.000000
fo7_ar5_1                  6.015    3.33    3.20   41.276     4.537   16.325346  900.000   19.799    1.476842    1.476842   900.000000
fo8_ar25_1                57.433   39.77   57.53  145.458    38.473  900.000000  900.000  132.815   20.880520   20.880520   900.000000
fo8_ar2_1                 41.834   50.92   24.75  264.651    19.009  708.295354  900.000  186.566   13.938273   13.938273   900.000000
fo8_ar3_1                 44.593   20.60   31.05   68.479    10.179  102.508424  900.000   51.441   19.860192   10.179000   900.000000
fo8_ar4_1                 33.949   23.06   93.82   49.536     7.216   39.245239  900.000   68.610    8.853408    7.216000   900.000000
fo8_ar5_1                 58.286   19.91  311.06   90.783    10.088   90.021824  900.000   95.531   10.518848   10.088000   900.000000
fo8                       78.560   96.57  124.38  219.689    14.321  835.271361  900.000   84.464    8.081091    8.081091   900.000000
fo9_ar2_1                229.514  429.00  900.00   44.043   226.937  900.000000  900.000  900.000  286.053203   44.043000   900.000000
fo9_ar3_1                 61.904   71.75   25.90    8.777    10.765  355.148693  900.000  134.239  114.227442    8.777000   900.000000
fo9_ar4_1                 68.046   22.64  119.01    9.418    10.445  275.150128  900.000   61.131  126.133995    9.418000   900.000000
