                                  Instance                                  |                                   alphaecp@1                                   |                                   antigone@0                                   |                                     aoa@0                                      |                                    baron@0                                     |                                     bbb@3                                      |                                     bhyb@2                                     |                                     boa@1                                      |                                   couenne@0                                    |                                    dicopt@1                                    |                                   juniper@0                                    |                                    knitro@1                                    |                                   knitrobb@1                                   |                                    lindo@1                                     |                                   mtaurbnb@0                                   |                                   mtaurqg@0                                    |                                   muriqui@0                                    |                                    pavito@0                                    |                                     sbb@1                                      |                                     scip@1                                     |                                     shot@1                                     |
name                    #Vars #Disc  #Equs Dir    Dual bound  Primal bound I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
alan                        9     4      8 min  2.925000e+00  2.925000e+00  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.22       --  |normal      2.922075e+00    0.10  2.925000e+00    0.00   0.10    0.02        0  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.00       --  |normal      2.922078e+00    0.10  2.925000e+00    0.00   0.10    0.07        5  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.03        2  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.04        0  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.03        0  |normal      2.928230e+00   -0.11  2.928230e+00    0.11   0.00    0.04       10 !|normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.04       --  |normal      2.925000e+00    0.00  2.925000e+00   -0.00   0.00    3.05       --  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.14       18  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.10        7  |normal      2.925000e+00    0.00  2.925000e+00   -0.00   0.00    0.06        3  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.00        0  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.00        0  |normal      2.925000e+00    0.00  2.925000e+00   -0.00  -0.00    0.05       --  |normal      2.925000e+00   -0.00  2.925000e+00   -0.00  -0.00    0.03       --  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.15        9  |normal      2.922114e+00    0.10  2.925000e+00    0.00   0.10    0.14        1  |normal      2.925000e+00    0.00  2.925000e+00    0.00   0.00    0.04        0  |
ball_mk2_10                11    10      2 min  0.000000e+00  0.000000e+00  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00   72.11       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.01        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.00       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.05        1  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    5.03     2046  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00   10.61        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00   41.40        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.01        0  |timelim    -5.000000e+00     inf  0.000000e+00    0.00    inf  900.02       --  |normal     -9.121538e-08     inf -9.121538e-08     inf   0.00    7.29       --  |normal      2.220446e-16    0.00  0.000000e+00    0.00   0.00    2.50     3070  |normal      7.937854e-11    0.00  0.000000e+00    0.00   0.00    1.00     2047  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.91     2045  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.07        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.38        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    2.36       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    5.13       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    2.08     2046  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.00        1  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.56     1511  |
ball_mk2_30                31    30      2 min  0.000000e+00  0.000000e+00  |timelim    -2.700000e+01     inf  0.000000e+00    0.00    inf  900.01       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.02        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.00       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.05        1  |timelim    -2.489532e+01     inf           inf     inf    inf  900.97   432706  |normal               inf     inf            --     inf    inf    6.86        0 !|normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00  180.62        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.01        0  |timelim    -2.700000e+01     inf           inf     inf    inf  900.02       --  |timelim    -2.489483e+01     inf  0.000000e+00    0.00    inf  900.12       --  |timelim    -2.688773e+01     inf  0.000000e+00    0.00    inf  900.03    42269  |timelim    -2.588988e+01     inf  0.000000e+00    0.00    inf  900.12   161593  |timelim    -2.688612e+01     inf  0.000000e+00    0.00    inf  900.00  1728537  |timelim               --     inf           inf     inf    inf  900.00        0  |timelim               --     inf           inf     inf    inf  900.02        0  |other               -inf     inf           inf     inf    inf    0.00       -- !|timelim    -2.600000e+01     inf  0.000000e+00    0.00    inf  900.02       --  |--                    --     inf            --     inf     --      --       -- !|normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.00        1  |timelim    -2.600000e+01     inf  0.000000e+00    0.00    inf  900.08   148387  |
ball_mk3_10                11    10      2 min           inf           inf  |other      -1.000000e+00     inf           inf    0.00    inf  273.01       -- !|normal               inf    0.00           inf    0.00   0.00    0.02        1  |normal               inf    0.00           inf    0.00   0.00    3.58       --  |normal               inf    0.00           inf    0.00   0.00    1.39     1045  |normal               inf    0.00            --    0.00    inf    5.92     2300  |normal               inf    0.00            --    0.00    inf    9.36    30088  |normal               inf    0.00            --    0.00    inf  171.18    45808  |normal               inf    0.00           inf    0.00   0.00    0.01        0  |timelim    -8.000000e+00     inf           inf    0.00    inf  900.02       --  |normal               inf    0.00           inf    0.00   0.00   62.91       --  |error               -inf     inf           inf    0.00    inf      --       -- !|error               -inf     inf           inf    0.00    inf      --       -- !|normal               inf    0.00           inf    0.00   0.00    1.53     2147  |normal               inf    0.00           inf    0.00   0.00    0.12        0  |normal               inf    0.00           inf    0.00   0.00    5.24        0  |normal               inf    0.00           inf    0.00   0.00    4.03       --  |normal               inf    0.00           inf    0.00   0.00   12.13       --  |normal               inf    0.00           inf    0.00   0.00    2.34     2254  |normal               inf    0.00           inf    0.00   0.00    0.00        0  |normal               inf    0.00           inf    0.00   0.00    0.95     5924  |
ball_mk3_20                21    20      2 min           inf           inf  |timelim    -2.051404e+01     inf           inf    0.00    inf  900.45       --  |normal               inf    0.00           inf    0.00   0.00    1.08       25  |timelim             -inf     inf           inf    0.00    inf  902.85       --  |timelim    -1.100000e+01     inf           inf    0.00    inf  900.05   590137  |timelim    -1.407794e+01     inf           inf    0.00    inf  900.33   275431  |timelim    -2.100000e+01     inf           inf    0.00    inf  901.31   620874  |timelim    -2.169115e+01     inf           inf    0.00    inf  901.18   730671  |normal               inf    0.00           inf    0.00   0.00    0.01        0  |timelim    -2.073008e+01     inf           inf    0.00    inf  900.03       --  |timelim    -1.298863e+01     inf           inf    0.00    inf  900.01       --  |timelim    -2.169114e+01     inf           inf    0.00    inf  900.06   154017  |other      -1.498862e+01     inf           inf    0.00    inf  519.37   114661 !|timelim    -1.630545e+01     inf           inf    0.00    inf  900.00  4191333  |normal               inf    0.00           inf    0.00   0.00  242.96        0  |timelim               --     inf           inf    0.00    inf  900.01        0  |timelim    -1.981336e+01     inf           inf    0.00    inf  903.64       --  |timelim    -2.043333e+01     inf           inf    0.00    inf  900.01       --  |--                    --     inf            --    0.00     --      --       -- !|normal               inf    0.00           inf    0.00   0.00    0.00        1  |timelim    -1.924197e+01     inf           inf    0.00    inf  900.04   222791  |
ball_mk3_30                31    30      2 min           inf           inf  |timelim    -3.409841e+01     inf           inf    0.00    inf  900.85       --  |normal               inf    0.00           inf    0.00   0.00    2.00       27  |timelim             -inf     inf           inf    0.00    inf  903.20       --  |timelim    -2.600000e+01     inf           inf    0.00    inf  900.06   150669  |timelim    -2.740404e+01     inf           inf    0.00    inf  900.70   272251  |timelim    -3.200000e+01     inf           inf    0.00    inf  902.20   627984  |timelim    -3.262150e+01     inf           inf    0.00    inf  901.87   625905  |normal               inf    0.00           inf    0.00   0.00    0.01        0  |timelim    -3.200000e+01     inf           inf    0.00    inf  900.01       --  |timelim    -2.598662e+01     inf           inf    0.00    inf  900.01       --  |timelim    -3.262150e+01     inf           inf    0.00    inf  900.07   156536  |other      -2.675955e+01     inf -2.569252e+01     inf   4.15  844.34   140131 !|timelim    -2.900000e+01     inf           inf    0.00    inf  900.00  3841232  |timelim               --     inf           inf    0.00    inf  900.00        0  |timelim               --     inf           inf    0.00    inf  900.00        0  |timelim    -3.200000e+01     inf           inf    0.00    inf  902.80       --  |timelim    -3.200000e+01     inf           inf    0.00    inf  900.03       --  |--                    --     inf            --    0.00     --      --       -- !|normal               inf    0.00           inf    0.00   0.00    0.00        1  |timelim    -3.391684e+01     inf           inf    0.00    inf  900.05   207505  |
ball_mk4_05                11    10      2 min           inf           inf  |other       4.452941e+01     inf           inf    0.00    inf  308.80       -- !|timelim     5.000000e+00     inf           inf    0.00    inf  900.02     2739  |normal               inf    0.00           inf    0.00   0.00    6.58       --  |normal               inf    0.00           inf    0.00   0.00    4.90     1103  |normal               inf    0.00            --    0.00    inf    6.00     2062  |timelim    -3.456862e+00     inf           inf    0.00    inf  900.69   721233  |timelim    -3.456862e+00     inf           inf    0.00    inf  900.35   738219  |timelim     1.762948e+06     inf           inf    0.00    inf  945.97  1210648  |timelim     1.400000e+01     inf           inf    0.00    inf  900.04       --  |normal               inf    0.00           inf    0.00   0.00   63.76       --  |error               -inf     inf           inf    0.00    inf      --       -- !|error               -inf     inf           inf    0.00    inf      --       -- !|normal               inf    0.00           inf    0.00   0.00    1.85     2116  |normal               inf    0.00           inf    0.00   0.00    0.17        0  |timelim               --     inf           inf    0.00    inf  900.00        0  |normal               inf    0.00           inf    0.00   0.00    6.66       --  |normal               inf    0.00           inf    0.00   0.00   17.77       --  |normal               inf    0.00           inf    0.00   0.00    2.34     2086  |normal               inf    0.00           inf    0.00   0.00    0.90     1063  |normal               inf    0.00           inf    0.00   0.00    0.53     1504  |
ball_mk4_10                21    20      2 min           inf           inf  |timelim    -1.231851e+01     inf           inf    0.00    inf  902.02       --  |timelim     6.993270e+00     inf           inf    0.00    inf  900.01      958  |timelim             -inf     inf           inf    0.00    inf  902.41       --  |timelim     4.900000e+01     inf           inf    0.00    inf  900.03    58171  |timelim     6.231350e+01     inf           inf    0.00    inf  900.54   368762  |iterlim    -1.466510e+01     inf           inf    0.00    inf    1.74      183  |timelim    -1.466510e+01     inf           inf    0.00    inf  901.84   697914  |timelim    -1.558000e+04     inf           inf    0.00    inf  910.68  2013701  |other      -1.400000e+01     inf           inf    0.00    inf    0.45       -- !|timelim     6.953752e+01     inf           inf    0.00    inf  900.01       --  |other      -1.466510e+01     inf           inf    0.00    inf  267.22   199351 !|timelim     5.255136e+01     inf           inf    0.00    inf  900.13   180595  |timelim     3.493344e+01     inf           inf    0.00    inf  900.00  2756835  |normal               inf    0.00           inf    0.00   0.00  354.53        0  |--                    --     inf            --    0.00     --      --       -- !|timelim    -1.466510e+01     inf           inf    0.00    inf  907.52       --  |timelim    -1.400000e+01     inf           inf    0.00    inf  900.01       --  |--                    --     inf            --    0.00     --      --       -- !|normal               inf    0.00           inf    0.00   0.00  839.63  1133449  |timelim     4.800000e+01     inf           inf    0.00    inf  900.08   102119  |
