                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                           SolverTime                                                      0.149558                                       0.0706479    0.0477814                                        0.050618                                       0.0449964                                       0.0681413                                       0.0727164                                       0.0670817                                       0.0679543                                       0.0686006                                        0.078451    0.0413499    0.0441352
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                          0                                               0            0                                               3                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                   -1.79578e-10                                    -6.74265e-11 -9.91341e-08                                    -6.74162e-11                                    -9.91341e-08                                    -6.74265e-11                                    -1.53477e-06                                    -6.74265e-11                                    -6.74265e-11                                    -6.74265e-11                                    -6.74265e-11 -9.91341e-08 -9.91341e-08
                           DualGap                                                      1.79578e-10                                     6.74265e-11  9.91341e-08                                     6.74162e-11                                     9.91341e-08                                     6.74265e-11                                     1.53477e-06                                     6.74265e-11                                     6.74265e-11                                     6.74265e-11                                     6.74265e-11  9.91341e-08  9.91341e-08
synthes3                   JulianDate                                                       43952.7                                         43968.8      43951.9                                         43952.2                                           43949                                         43949.4                                         43949.8                                         43950.2                                         43950.6                                         43951.2                                         43951.6      43969.1      43969.4
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                      68.0097                                         68.0097      68.0094                                         68.0092                                         68.0094                                         68.0097                                         68.0097                                         68.0097                                         68.0097                                         68.0097                                         68.0097      68.0094      68.0094
                           DualBound                                                        68.0097                                         68.0097      68.0094                                         68.0092                                         68.0094                                         68.0097                                         68.0097                                         68.0097                                         68.0097                                         68.0097                                         68.0097      68.0094      68.0094
                           SolverTime                                                      0.103339                                       0.0800862    0.0561222                                        0.049035                                       0.0527154                                        0.080412                                       0.0767622                                       0.0720159                                        0.113465                                       0.0735673                                         0.13487    0.0496875    0.0563806
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                          0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                    -1.8361e-07                                     2.06761e-11  -5.4555e-06                                    -7.91497e-06                                     -5.4555e-06                                     2.06761e-11                                     2.06749e-11                                     2.06761e-11                                     2.06761e-11                                     2.06761e-11                                     2.06774e-11  -5.4555e-06  -5.4555e-06
                           DualGap                                                       1.8361e-07                                    -2.06761e-11   5.4555e-06                                     7.91497e-06                                      5.4555e-06                                    -2.06761e-11                                    -2.06749e-11                                    -2.06761e-11                                    -2.06761e-11                                    -2.06761e-11                                    -2.06774e-11   5.4555e-06   5.4555e-06
tls12                      JulianDate                                                       43952.7                                         43968.8      43951.9                                         43952.2                                           43949                                         43949.4                                         43949.8                                         43950.2                                         43950.6                                         43951.2                                         43951.6      43969.2      43969.5
                           TerminationStatus                                                      3                                               1            1                                               1                                               1                                               1                                               1                                               1                                               1                                               1                                               1            1            1
                           PrimalBound                                                          inf                                             inf          inf                                             inf                                             inf                                             inf                                             inf                                             inf                                             inf                                             inf                                             inf          inf          inf
                           DualBound                                                         13.623                                         14.7543      9.91394                                            22.2                                         9.91394                                         14.7543                                         16.2981                                         13.7314                                         14.7543                                         18.5736                                          8.0787      6.82266      9.91394
                           SolverTime                                                       813.964                                         900.011      900.018                                         900.005                                         900.018                                          900.01                                          900.07                                         900.023                                          900.01                                         900.018                                         900.018      900.002      900.012
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                     119158                                          572630        56457                                               0                                           56457                                          577210                                          985553                                          779584                                          572695                                          674801                                          379742            0       232106
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                  inf                                             inf          inf                                             inf                                             inf                                             inf                                             inf                                             inf                                             inf                                             inf                                             inf          inf          inf
                           PrimalGap                                                            NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN          NaN
                           DualGap                                                              NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN          NaN
tls2                       JulianDate                                                       43952.7                                         43968.8      43951.9                                         43952.2                                           43949                                         43949.4                                         43949.8                                         43950.2                                         43950.6                                         43951.2                                         43951.6      43969.2      43969.5
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                          5.3                                             5.3          5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3          5.3          5.3
                           DualBound                                                            5.3                                             5.3          5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3                                             5.3          5.3          5.3
                           SolverTime                                                       0.79721                                       0.0810397    0.0767751                                       0.0830662                                        0.081822                                       0.0817436                                       0.0769678                                       0.0645395                                       0.0835004                                       0.0695828                                        0.110284    0.0671753    0.0742676
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                         14                                               0           24                                               8                                              24                                               0                                               0                                               0                                               0                                               0                                               0           21           15
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                              0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           DualGap                                                                0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
tls4                       JulianDate                                                       43952.7                                         43968.8      43951.9                                         43952.2                                           43949                                         43949.4                                         43949.8                                         43950.2                                         43950.6                                         43951.2                                         43951.6      43969.2      43969.5
                           TerminationStatus                                                      0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalBound                                                          8.3                                             8.3          8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3          8.3          8.3
                           DualBound                                                            8.3                                             8.3          8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3                                             8.3          8.3          8.3
                           SolverTime                                                       19.6418                                         6.19251     0.740492                                         1.73444                                        0.739227                                         6.20372                                         4.12507                                         1.52292                                         9.55416                                         3.45146                                         11.5433      2.57174     0.975439
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                       5510                                           82300         3500                                            6256                                            3500                                           82300                                           48286                                           23387                                          137181                                           61696                                          102883         4300         5531
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                                    0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           PrimalGap                                                              0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           DualGap                                                                0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
tls5                       JulianDate                                                       43952.7                                         43968.8      43951.9                                         43952.2                                           43949                                         43949.4                                         43949.8                                         43950.2                                         43950.6                                         43951.2                                         43951.6      43969.2      43969.5
                           TerminationStatus                                                      3                                               1            1                                               1                                               1                                               1                                               1                                               1                                               1                                               1                                               1            1            1
                           PrimalBound                                                         10.3                                            10.3         10.3                                            10.3                                            10.3                                            10.3                                            10.6                                              11                                            10.3                                             inf                                            12.9         10.6         10.4
                           DualBound                                                        7.88015                                         3.75738      3.81202                                             8.7                                         3.81202                                         3.75738                                             9.4                                             9.2                                         3.75738                                             9.3                                             7.4          7.3      3.81202
                           SolverTime                                                       843.782                                         900.012      900.018                                         900.008                                         900.014                                         900.014                                         900.012                                         900.012                                         900.014                                          900.01                                         900.015      900.003      900.009
                           NumberOfIterations                                                     0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfDomainViolations                                               0                                               0            0                                               0                                               0                                               0                                               0                                               0                                               0                                               0                                               0            0            0
                           NumberOfNodes                                                     558197                                         5376432      3138785                                          378363                                         3138785                                         5415721                                         4896626                                         4904298                                         5349876                                         5836162                                         1560105       237685      2909578
                           Fail                                                               False                                           False        False                                           False                                           False                                           False                                           False                                           False                                           False                                           False                                           False        False        False
                           FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
                           Gap                                                             0.307082                                         1.74127      1.70198                                        0.183908                                         1.70198                                         1.74127                                         0.12766                                        0.195652                                         1.74127                                             inf                                        0.743243     0.452055      1.72821
                           PrimalGap                                                            NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN          NaN
                           DualGap                                                              NaN                                             NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN          NaN          NaN
tls6                       JulianDate                                                       43952.7                                         43968.8      43951.9                                         43952.2                                           43949                                         43949.4                                         43949.8                                         43950.3                                         43950.7                                         43951.2                                         43951.6      43969.2      43969.5
                           TerminationStatus                                                      1                                               1            1                                               1                                               1                                               1                                               1                                               1                                               1                                               1                                               1            1            1
                           PrimalBound                                                         15.6                                            16.3         15.7                                            15.4                                            15.8                                            16.3                                            15.6                                            19.3                                            16.3                                             inf                                            25.9         15.3         15.8
                           DualBound                                                           10.2                                         4.06652      5.30504                                            10.8                                         5.30504                                         4.06652                                         5.41484                                            10.4                                           5.359                                            11.6                                             6.1      9.10871      4.46205
                           SolverTime                                                       900.768                                         900.012      900.018                                         900.006                                         900.033                                         900.016                                          900.01                                         900.019                                         900.013                                         900.011                                         900.029      900.002      900.011
