                          Scb2804m         boaos          scip    virt. best   virt. worst
alan                      0.000000  0.000000e+00  9.707102e-04  0.000000e+00  9.707102e-04
ball_mk3_10               0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
ball_mk3_20               0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
ball_mk3_30               0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
ball_mk4_05               2.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
ball_mk4_10               2.000000  2.000000e+00  2.000000e+00  2.000000e+00  2.000000e+00
ball_mk4_15               2.000000  2.000000e+00  2.000000e+00  2.000000e+00  2.000000e+00
batch0812                 0.000000  0.000000e+00  3.909453e-04  0.000000e+00  3.909453e-04
batchdes                  0.000000  0.000000e+00  2.899768e-11  0.000000e+00  2.899768e-11
batchs101006m             0.000000  1.162481e-10  0.000000e+00  0.000000e+00  1.162481e-10
batchs121208m             0.000000  1.239922e-10  0.000000e+00  0.000000e+00  1.239922e-10
batchs151208m             0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
batchs201210m             0.073601  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
batch                     0.000000  0.000000e+00  6.078532e-04  0.000000e+00  6.078532e-04
clay0203hfsg              0.000000  1.260425e-11  0.000000e+00  0.000000e+00  1.260425e-11
clay0203h                 0.000000  4.804516e-11  0.000000e+00  0.000000e+00  4.804516e-11
clay0203m                 0.005205  3.769970e-11  0.000000e+00  0.000000e+00  5.205004e-03
clay0204hfsg              0.000000  9.042017e-11  0.000000e+00  0.000000e+00  9.042017e-11
clay0204h                 0.000000  1.534133e-10  0.000000e+00  0.000000e+00  1.534133e-10
clay0204m                 0.000000  1.326348e-11  0.000000e+00  0.000000e+00  1.326348e-11
clay0205hfsg              0.000000  2.183454e-10  0.000000e+00  0.000000e+00  2.183454e-10
clay0205h                 0.000000  1.465776e-10  0.000000e+00  0.000000e+00  1.465776e-10
clay0205m                 0.000000  1.167379e-11  0.000000e+00  0.000000e+00  1.167379e-11
clay0303hfsg              0.000000  4.683328e-11  8.342819e-04  0.000000e+00  8.342819e-04
clay0303h                 0.000000  1.271396e-10  0.000000e+00  0.000000e+00  1.271396e-10
clay0303m                 2.000000  0.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
clay0304h                 0.000000  6.398518e-11  4.751756e-04  0.000000e+00  4.751756e-04
clay0304m                 0.020270  0.000000e+00  0.000000e+00  0.000000e+00  2.026992e-02
clay0305hfsg              0.000000  1.536558e-10  0.000000e+00  0.000000e+00  1.536558e-10
clay0305m                 0.000000  1.166513e-11  0.000000e+00  0.000000e+00  1.166513e-11
color_lab2_4x0            1.470719  7.201874e-01  2.000000e+00  7.201874e-01  2.000000e+00
cvxnonsep_normcon20r      0.000000  0.000000e+00  4.716610e-05  0.000000e+00  4.716610e-05
cvxnonsep_normcon20       0.000000  0.000000e+00  9.367734e-04  0.000000e+00  9.367734e-04
cvxnonsep_normcon30r      0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
cvxnonsep_normcon40r      0.000000  0.000000e+00  9.841081e-07  0.000000e+00  9.841081e-07
cvxnonsep_nsig20r         0.000000  0.000000e+00  5.296946e-04  0.000000e+00  5.296946e-04
cvxnonsep_nsig20          0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
cvxnonsep_nsig30          0.000000  0.000000e+00  4.953787e-02  0.000000e+00  4.953787e-02
cvxnonsep_nsig40r         0.000000  0.000000e+00  9.345722e-04  0.000000e+00  9.345722e-04
cvxnonsep_nsig40          0.000000  2.000000e+00  4.609857e-01  0.000000e+00  2.000000e+00
cvxnonsep_pcon20r         0.000000  0.000000e+00  5.693540e-04  0.000000e+00  5.693540e-04
cvxnonsep_pcon20          0.000000  0.000000e+00  3.849101e-04  0.000000e+00  3.849101e-04
cvxnonsep_pcon30r         0.000000  0.000000e+00  8.639560e-04  0.000000e+00  8.639560e-04
cvxnonsep_pcon30          0.000000  0.000000e+00  9.846679e-04  0.000000e+00  9.846679e-04
cvxnonsep_pcon40r         0.000000  0.000000e+00  9.534044e-04  0.000000e+00  9.534044e-04
cvxnonsep_pcon40          0.000000  4.132261e-11  9.832073e-04  0.000000e+00  9.832073e-04
cvxnonsep_psig20r         0.000000  9.493779e-04  1.613787e-04  0.000000e+00  9.493779e-04
cvxnonsep_psig20          0.000000  0.000000e+00  9.976563e-04  0.000000e+00  9.976563e-04
cvxnonsep_psig30r         0.000000  0.000000e+00  2.335394e-04  0.000000e+00  2.335394e-04
cvxnonsep_psig30          0.000000  0.000000e+00  1.380799e-02  0.000000e+00  1.380799e-02
cvxnonsep_psig40r         1.894200  4.085322e-10  9.756383e-04  4.085322e-10  1.894200e+00
cvxnonsep_psig40          0.000000  2.000000e+00  7.650843e-02  0.000000e+00  2.000000e+00
du-opt5                   0.000000  4.830090e-09  4.101704e-05  0.000000e+00  4.101704e-05
du-opt                    0.000000  1.193803e-09  8.473723e-04  0.000000e+00  8.473723e-04
enpro48pb                 0.000000  2.320517e-10  2.881328e-05  0.000000e+00  2.881328e-05
enpro56pb                 0.177221  1.737853e-10  0.000000e+00  0.000000e+00  1.772214e-01
ex1223a                   0.000000  0.000000e+00  2.183627e-10  0.000000e+00  2.183627e-10
ex1223b                   0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
ex1223                    0.000000  1.032935e-09  0.000000e+00  0.000000e+00  1.032935e-09
ex4                       0.000000  7.436716e-08  0.000000e+00  0.000000e+00  7.436716e-08
fac1                      0.000000  2.300285e-13  2.000000e+00  0.000000e+00  2.000000e+00
fac2                      0.000000  2.076317e-11  0.000000e+00  0.000000e+00  2.076317e-11
fac3                      0.000000  7.188313e-12  9.543849e-04  0.000000e+00  9.543849e-04
flay02h                   0.000000  0.000000e+00  6.309493e-06  0.000000e+00  6.309493e-06
flay02m                   0.000000  0.000000e+00  1.789795e-05  0.000000e+00  1.789795e-05
flay03h                   0.000000  1.582942e-10  0.000000e+00  0.000000e+00  1.582942e-10
flay03m                   0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
flay04h                   0.000000  3.174464e-11  0.000000e+00  0.000000e+00  3.174464e-11
flay04m                   0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
flay05h                   0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
flay05m                   0.000000  2.000000e+00  8.459881e-04  0.000000e+00  2.000000e+00
flay06h                   0.099966  2.000000e+00  1.387892e-01  9.996596e-02  2.000000e+00
flay06m                   0.038509  2.000000e+00  1.037922e-01  3.850910e-02  2.000000e+00
fo7_2                     0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo7_ar25_1                0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo7_ar2_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo7_ar3_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo7_ar4_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo7_ar5_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo7                       0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo8_ar25_1                0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo8_ar2_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo8_ar3_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo8_ar4_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo8_ar5_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo8                       0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo9_ar25_1                0.185746  2.000000e+00  1.350613e-01  1.350613e-01  2.000000e+00
fo9_ar2_1                 0.123312  2.000000e+00  9.611604e-02  9.611604e-02  2.000000e+00
fo9_ar3_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo9_ar4_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
fo9_ar5_1                 0.039667  2.000000e+00  3.924098e-01  3.966683e-02  2.000000e+00
fo9                       0.152415  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
gbd                       0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
hybriddynamic_fixed       0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
ibs2                      2.000000  2.000000e+00  2.000000e+00  2.000000e+00  2.000000e+00
jit1                      0.000000  0.000000e+00  6.324997e-04  0.000000e+00  6.324997e-04
m3                        0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
m6                        0.000000  8.651994e-10  0.000000e+00  0.000000e+00  8.651994e-10
m7_ar25_1                 0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
m7_ar2_1                  0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
m7_ar3_1                  0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
m7_ar4_1                  0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
m7_ar5_1                  0.000000  0.000000e+00  2.878699e-04  0.000000e+00  2.878699e-04
m7                        0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
meanvar-orl400_05_e_8     0.011211  3.744064e-02  9.127215e-04  9.127215e-04  3.744064e-02
meanvarx                  0.000000  0.000000e+00  7.181136e-04  0.000000e+00  7.181136e-04
netmod_dol2               0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
no7_ar25_1                0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
no7_ar2_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
no7_ar3_1                 0.036106  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
no7_ar4_1                 0.000000  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
no7_ar5_1                 0.000000  2.000000e+00  2.240038e-04  0.000000e+00  2.000000e+00
nvs03                     0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
nvs10                     0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
nvs11                     0.000000  0.000000e+00  9.537239e-04  0.000000e+00  9.537239e-04
nvs12                     0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
nvs15                     0.000000  0.000000e+00  9.121439e-04  0.000000e+00  9.121439e-04
o7_2                      0.103687  2.000000e+00  1.627394e-01  1.036873e-01  2.000000e+00
o7_ar25_1                 0.123766  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
o7_ar2_1                  0.088528  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
o7_ar3_1                  0.100341  2.000000e+00  0.000000e+00  0.000000e+00  2.000000e+00
o7_ar4_1                  0.172717  2.000000e+00  2.598117e-01  1.727170e-01  2.000000e+00
o7_ar5_1                  0.019224  2.000000e+00  1.249795e-01  1.922421e-02  2.000000e+00
o7                        0.282687  2.000000e+00  3.624434e-01  2.826867e-01  2.000000e+00
o8_ar4_1                  0.508833  2.000000e+00  3.649757e-01  3.649757e-01  2.000000e+00
o9_ar4_1                  0.582579  2.000000e+00  4.336103e-01  4.336103e-01  2.000000e+00
portfol_buyin             0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
portfol_card              0.000000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
ravempb                   0.022471  1.875810e-10  0.000000e+00  0.000000e+00  2.247143e-02
risk2bpb                  0.000000  6.968204e-08  8.358984e-06  0.000000e+00  8.358984e-06
rsyn0805hfsg              0.000000  1.681935e-11  1.549852e-05  0.000000e+00  1.549852e-05
rsyn0805h                 0.000000  0.000000e+00  7.635434e-07  0.000000e+00  7.635434e-07
rsyn0805m02hfsg           0.000000  0.000000e+00  7.900917e-04  0.000000e+00  7.900917e-04
rsyn0805m02h              0.000000  0.000000e+00  6.649141e-04  0.000000e+00  6.649141e-04
rsyn0805m02m              0.000000  2.088215e-09  0.000000e+00  0.000000e+00  2.088215e-09
rsyn0805m03hfsg           0.000000  0.000000e+00  8.986667e-04  0.000000e+00  8.986667e-04
rsyn0805m03h              0.000000  4.845661e-11  9.811294e-04  0.000000e+00  9.811294e-04
rsyn0805m04hfsg           0.000000  0.000000e+00  6.471910e-05  0.000000e+00  6.471910e-05
rsyn0805m04h              0.000000  1.673905e-11  2.227933e-05  0.000000e+00  2.227933e-05
rsyn0805m04m              0.000000  4.036147e-10  0.000000e+00  0.000000e+00  4.036147e-10
rsyn0805m                 0.000000  6.658408e-10  9.633420e-04  0.000000e+00  9.633420e-04
rsyn0810hfsg              0.000000  0.000000e+00  1.476182e-05  0.000000e+00  1.476182e-05
