                          Scb2804m         boaos      scip    virt. best   virt. worst
ball_mk3_10               0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
ball_mk3_20               0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
ball_mk3_30               0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
ball_mk4_05               2.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
ball_mk4_10               2.000000  2.000000e+00  2.000000  2.000000e+00  2.000000e+00
ball_mk4_15               2.000000  2.000000e+00  2.000000  2.000000e+00  2.000000e+00
batchs101006m             0.000000  1.162481e-10  0.000000  0.000000e+00  1.162481e-10
batchs121208m             0.000000  1.239922e-10  0.000000  0.000000e+00  1.239922e-10
batchs151208m             0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
batchs201210m             0.073601  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
clay0204h                 0.000000  1.534133e-10  0.000000  0.000000e+00  1.534133e-10
clay0205hfsg              0.000000  2.183454e-10  0.000000  0.000000e+00  2.183454e-10
clay0205h                 0.000000  1.465776e-10  0.000000  0.000000e+00  1.465776e-10
clay0205m                 0.000000  1.167379e-11  0.000000  0.000000e+00  1.167379e-11
clay0303hfsg              0.000000  4.683328e-11  0.000834  0.000000e+00  8.342819e-04
clay0303h                 0.000000  1.271396e-10  0.000000  0.000000e+00  1.271396e-10
clay0304h                 0.000000  6.398518e-11  0.000475  0.000000e+00  4.751756e-04
clay0304m                 0.020270  0.000000e+00  0.000000  0.000000e+00  2.026992e-02
clay0305hfsg              0.000000  1.536558e-10  0.000000  0.000000e+00  1.536558e-10
clay0305m                 0.000000  1.166513e-11  0.000000  0.000000e+00  1.166513e-11
color_lab2_4x0            1.470719  7.201874e-01  2.000000  7.201874e-01  2.000000e+00
cvxnonsep_normcon20       0.000000  0.000000e+00  0.000937  0.000000e+00  9.367734e-04
cvxnonsep_nsig20          0.000000  0.000000e+00  0.000000  0.000000e+00  0.000000e+00
cvxnonsep_nsig30          0.000000  0.000000e+00  0.049538  0.000000e+00  4.953787e-02
cvxnonsep_nsig40          0.000000  2.000000e+00  0.460986  0.000000e+00  2.000000e+00
cvxnonsep_pcon30          0.000000  0.000000e+00  0.000985  0.000000e+00  9.846679e-04
cvxnonsep_pcon40          0.000000  4.132261e-11  0.000983  0.000000e+00  9.832073e-04
cvxnonsep_psig20          0.000000  0.000000e+00  0.000998  0.000000e+00  9.976563e-04
cvxnonsep_psig30          0.000000  0.000000e+00  0.013808  0.000000e+00  1.380799e-02
cvxnonsep_psig40          0.000000  2.000000e+00  0.076508  0.000000e+00  2.000000e+00
du-opt5                   0.000000  4.830090e-09  0.000041  0.000000e+00  4.101704e-05
du-opt                    0.000000  1.193803e-09  0.000847  0.000000e+00  8.473723e-04
flay04h                   0.000000  3.174464e-11  0.000000  0.000000e+00  3.174464e-11
flay05h                   0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
flay05m                   0.000000  2.000000e+00  0.000846  0.000000e+00  2.000000e+00
flay06h                   0.099966  2.000000e+00  0.138789  9.996596e-02  2.000000e+00
flay06m                   0.038509  2.000000e+00  0.103792  3.850910e-02  2.000000e+00
fo7_2                     0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo7_ar25_1                0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo7_ar2_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo7_ar3_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo7_ar4_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo7_ar5_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo7                       0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo8_ar25_1                0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo8_ar2_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo8_ar3_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo8_ar4_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo8_ar5_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo8                       0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo9_ar25_1                0.185746  2.000000e+00  0.135061  1.350613e-01  2.000000e+00
fo9_ar2_1                 0.123312  2.000000e+00  0.096116  9.611604e-02  2.000000e+00
fo9_ar3_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo9_ar4_1                 0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
fo9_ar5_1                 0.039667  2.000000e+00  0.392410  3.966683e-02  2.000000e+00
fo9                       0.152415  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
ibs2                      2.000000  2.000000e+00  2.000000  2.000000e+00  2.000000e+00
m6                        0.000000  8.651994e-10  0.000000  0.000000e+00  8.651994e-10
m7_ar25_1                 0.000000  0.000000e+00  0.000000  0.000000e+00  0.000000e+00
m7_ar2_1                  0.000000  0.000000e+00  0.000000  0.000000e+00  0.000000e+00
m7_ar3_1                  0.000000  0.000000e+00  0.000000  0.000000e+00  0.000000e+00
m7_ar4_1                  0.000000  0.000000e+00  0.000000  0.000000e+00  0.000000e+00
m7_ar5_1                  0.000000  0.000000e+00  0.000288  0.000000e+00  2.878699e-04
m7                        0.000000  0.000000e+00  0.000000  0.000000e+00  0.000000e+00
meanvar-orl400_05_e_8     0.011211  3.744064e-02  0.000913  9.127215e-04  3.744064e-02
netmod_dol2               0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
no7_ar25_1                0.000000  2.000000e+00  0.000000  0.000000e+00  2.000000e+00
