                            Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                           PrimalBound                                                         8.75                                             inf       47.275
                           DualBound                                                       -11.0913                                     1.47832e+13     -6961.49
                           SolverTime                                                       900.151                                         899.893      900.028
                           NumberOfIterations                                                     0                                               0       141452
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                        299                                               0            1
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                  inf                                             inf          inf
                           PrimalGap                                                            NaN                                             NaN          NaN
                           DualGap                                                              NaN                                             NaN          NaN
cvxnonsep_normcon20r       JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -21.7491                                        -21.7491     -21.7491
                           DualBound                                                       -21.7491                                        -21.7491     -21.7502
                           SolverTime                                                      0.214756                                           0.086        0.302
                           NumberOfIterations                                                     0                                              64         1537
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0           24
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  4.71661e-05
                           PrimalGap                                                    -2.2545e-10                                    -2.25692e-10 -1.65032e-08
                           DualGap                                                       2.2545e-10                                     2.30984e-10  4.71826e-05
cvxnonsep_normcon20        JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -21.7491                                        -21.7491     -21.7491
                           DualBound                                                       -21.7491                                        -21.7491     -21.7695
                           SolverTime                                                      0.118923                                          86.547        1.843
                           NumberOfIterations                                                     0                                              23         8299
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0          291
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000936773
                           PrimalGap                                                   -2.25762e-10                                    -2.77979e-10 -5.13628e-08
                           DualGap                                                      2.25762e-10                                     2.78236e-10  0.000936825
cvxnonsep_normcon30r       JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      -34.244                                         -34.244      -34.244
                           DualBound                                                        -34.244                                         -34.244      -34.244
                           SolverTime                                                      0.192473                                           0.134        0.375
                           NumberOfIterations                                                     0                                              81         3161
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0           53
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0            0
                           PrimalGap                                                   -8.71818e-11                                    -8.72679e-11 -2.10517e-07
                           DualGap                                                      8.71818e-11                                     8.73088e-11  2.10517e-07
cvxnonsep_normcon30        JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               1            0
                           PrimalBound                                                      -34.244                                             inf      -34.244
                           DualBound                                                        -34.244                                     2.27906e+14     -34.2779
                           SolverTime                                                      0.157695                                         900.116       30.352
                           NumberOfIterations                                                     0                                               0       284558
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0         6571
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                    0                                             inf  0.000992059
                           PrimalGap                                                   -8.00965e-11                                             inf -5.88066e-08
                           DualGap                                                      8.00965e-11                                             inf  0.000992118
cvxnonsep_normcon40r       JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -32.6297                                        -32.6297     -32.6297
                           DualBound                                                       -32.6297                                        -32.6297     -32.6297
                           SolverTime                                                      0.234663                                           0.042        0.441
                           NumberOfIterations                                                     0                                              67         3880
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0           47
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  9.84108e-07
                           PrimalGap                                                              0                                     4.06533e-11 -8.43604e-08
                           DualGap                                                                0                                     -4.0647e-11  1.06847e-06
cvxnonsep_normcon40        JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               1            1
                           PrimalBound                                                     -32.6297                                             inf     -32.6297
                           DualBound                                                       -32.6297                                      1.5719e+12     -32.8178
                           SolverTime                                                      0.157404                                         900.027      900.001
                           NumberOfIterations                                                     0                                               0      5892794
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0        84604
                           Fail                                                               False                                            True        False
                           FailReason                                                                Dual bound contradicts best known primal bound             
                           Gap                                                                    0                                             inf   0.00576535
                           PrimalGap                                                    4.81358e-11                                             inf  -5.8396e-08
                           DualGap                                                     -4.81358e-11                                             inf   0.00576541
cvxnonsep_nsig20r          JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      80.9493                                         80.9493      80.9859
                           DualBound                                                        80.9493                                         80.9493       80.943
                           SolverTime                                                       0.17256                                           0.064        0.115
                           NumberOfIterations                                                     0                                              44          640
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0            2
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000529695
                           PrimalGap                                                   -2.14582e-09                                    -2.15783e-09  0.000451778
                           DualGap                                                      2.14582e-09                                     2.14796e-09  7.78817e-05
cvxnonsep_nsig20           JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      80.9493                                         80.9493      80.9492
                           DualBound                                                        80.9493                                         80.9493      80.9492
                           SolverTime                                                      0.135821                                            6.46       78.695
                           NumberOfIterations                                                     0                                              37      1316178
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0        20463
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0            0
                           PrimalGap                                                   -1.07478e-10                                    -1.07477e-10 -5.86254e-07
                           DualGap                                                      1.07478e-10                                     1.02952e-10  5.86254e-07
cvxnonsep_nsig30r          JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                       156.59                                          156.49       156.46
                           DualBound                                                         156.59                                          156.49       156.41
                           SolverTime                                                      0.220822                                            0.11        0.312
                           NumberOfIterations                                                     0                                              46         1036
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0           35
                           Fail                                                                True                                           False        False
                           FailReason                Dual bound contradicts best known primal bound                                                             
                           Gap                                                                    0                                    -1.81674e-11  0.000319819
                           PrimalGap                                                     0.00104581                                     0.000404635  0.000211748
                           DualGap                                                      -0.00104581                                    -0.000404635  0.000108048
cvxnonsep_nsig30           JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               0            1
                           PrimalBound                                                      130.651                                         130.641      130.732
                           DualBound                                                        130.651                                         130.641      124.561
                           SolverTime                                                      0.150188                                         308.507      900.002
                           NumberOfIterations                                                     0                                              59      5976505
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0       116477
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0    0.0495379
                           PrimalGap                                                    0.000173236                                     9.62789e-05  0.000789696
                           DualGap                                                     -0.000173236                                    -9.62789e-05    0.0487097
cvxnonsep_nsig40r          JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      134.032                                         133.961      134.072
                           DualBound                                                        134.032                                         133.961      133.947
                           SolverTime                                                      0.323479                                           0.148        0.333
                           NumberOfIterations                                                     0                                              83         3955
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0            6
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000934572
                           PrimalGap                                                    0.000527683                                    -4.95774e-09  0.000825515
                           DualGap                                                     -0.000527683                                     4.95415e-09  0.000108968
cvxnonsep_nsig40           JulianDate                                                       43952.3                                         43971.7        43971
                           TerminationStatus                                                      0                                               1            1
                           PrimalBound                                                      133.961                                             inf      140.094
                           DualBound                                                        133.961                                    -3.77672e+14      95.8903
                           SolverTime                                                      0.177757                                         900.033      900.001
                           NumberOfIterations                                                     0                                               0      1897777
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0          213
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                             inf     0.460986
                           PrimalGap                                                   -3.44439e-10                                             inf     0.045782
                           DualGap                                                      3.44439e-10                                             inf     0.397027
cvxnonsep_pcon20r          JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -21.5123                                        -21.5123     -21.5123
                           DualBound                                                       -21.5123                                        -21.5123     -21.5245
                           SolverTime                                                      0.517646                                           0.071        0.194
                           NumberOfIterations                                                     0                                              26         1195
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         15                                               0           15
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000569354
                           PrimalGap                                                   -1.26533e-10                                    -1.23269e-10 -5.05539e-09
                           DualGap                                                      1.26533e-10                                     1.24529e-10  0.000569359
cvxnonsep_pcon20           JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -21.5123                                        -21.5123     -21.5123
                           DualBound                                                       -21.5123                                        -21.5123     -21.5206
                           SolverTime                                                      0.251696                                           1.668        1.781
                           NumberOfIterations                                                     0                                              11         5999
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          4                                               0          136
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0   0.00038491
                           PrimalGap                                                   -1.32491e-10                                    -1.09561e-10 -9.45367e-11
                           DualGap                                                      1.32491e-10                                     1.12424e-10   0.00038491
cvxnonsep_pcon30r          JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -35.9868                                        -35.9868     -35.9868
                           DualBound                                                       -35.9868                                        -35.9868     -36.0179
                           SolverTime                                                       1.54139                                           0.201        0.531
                           NumberOfIterations                                                     0                                              38         5437
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         31                                               0           91
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000863956
                           PrimalGap                                                              0                                               0 -4.00506e-09
                           DualGap                                                                0                                               0   0.00086396
cvxnonsep_pcon30           JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -35.9868                                        -35.9868     -35.9868
                           DualBound                                                       -35.9868                                        -35.9868     -36.0223
                           SolverTime                                                      0.467126                                          85.724        9.703
                           NumberOfIterations                                                     0                                              24        37962
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          6                                               0          601
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000984668
                           PrimalGap                                                     1.5635e-10                                     3.24702e-11  5.37363e-11
                           DualGap                                                      -1.5635e-10                                    -4.67337e-11  0.000984668
cvxnonsep_pcon40r          JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -46.5769                                        -46.5954      -46.579
                           DualBound                                                       -46.5769                                        -46.5954     -46.6234
                           SolverTime                                                       1.90263                                           0.123        0.766
                           NumberOfIterations                                                     0                                              38         9383
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                         16                                               0          153
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000953404
                           PrimalGap                                                    0.000477052                                       8.086e-05  0.000432731
                           DualGap                                                     -0.000477052                                      -8.086e-05  0.000520449
cvxnonsep_pcon40           JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                     -46.5864                                        -46.5992     -46.5992
                           DualBound                                                       -46.5864                                        -46.5992      -46.645
                           SolverTime                                                      0.512846                                         176.133       33.356
                           NumberOfIterations                                                     0                                              26       162898
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0         2511
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     4.13226e-11  0.000983207
                           PrimalGap                                                    0.000274838                                    -9.11539e-11 -1.09274e-10
                           DualGap                                                     -0.000274838                                     1.32476e-10  0.000983207
cvxnonsep_psig20r          JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      95.8985                                         95.8974      95.9054
                           DualBound                                                        95.8985                                         95.8064        95.89
                           SolverTime                                                      0.169134                                           0.049        0.092
                           NumberOfIterations                                                     0                                              50          676
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0            3
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                     0.000949378  0.000161379
                           PrimalGap                                                    1.21174e-05                                     4.14402e-11  8.39589e-05
                           DualGap                                                     -1.21174e-05                                     0.000949378  7.74133e-05
cvxnonsep_psig20           JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                        93.83                                         93.8339      93.8114
                           DualBound                                                          93.83                                         93.8339      93.7179
                           SolverTime                                                      0.180806                                          14.078        7.017
                           NumberOfIterations                                                     0                                              66        24326
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          0                                               0          951
                           Fail                                                               False                                           False        False
                           FailReason                                                                                                                           
                           Gap                                                                    0                                               0  0.000997656
                           PrimalGap                                                     0.00019846                                     0.000239889 -1.02158e-09
                           DualGap                                                      -0.00019846                                    -0.000239889  0.000997657
cvxnonsep_psig30r          JulianDate                                                       43952.3                                         43971.8        43971
                           TerminationStatus                                                      0                                               0            0
                           PrimalBound                                                      78.9989                                         79.0024      78.9988
                           DualBound                                                        78.9989                                         79.0024      78.9804
                           SolverTime                                                      0.315281                                           0.056        0.141
                           NumberOfIterations                                                     0                                              62         1518
                           NumberOfDomainViolations                                               0                                               0            0
                           NumberOfNodes                                                          3                                               0            1
                           Fail                                                               False                                           False        False
