                                  Instance                                  |                                   alphaecp@1                                   |                                   antigone@0                                   |                                     aoa@0                                      |                                    baron@0                                     |                                     bbb@3                                      |                                     bhyb@2                                     |                                     boa@1                                      |                                   couenne@0                                    |                                    dicopt@1                                    |                                   juniper@0                                    |                                    knitro@1                                    |                                   knitrobb@1                                   |                                    lindo@1                                     |                                   mtaurbnb@0                                   |                                   mtaurqg@0                                    |                                   muriqui@0                                    |                                    pavito@0                                    |                                     sbb@1                                      |                                     scip@1                                     |                                     shot@1                                     |
name                    #Vars #Disc  #Equs Dir    Dual bound  Primal bound I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
batchdes                   20     9     20 min  1.674277e+05  1.674277e+05  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.21       --  |normal      1.672602e+05    0.10  1.674277e+05    0.00   0.10    0.01        0  |normal      1.674277e+05    0.00  1.674277e+05    0.00   0.00    0.01       --  |normal      1.672604e+05    0.10  1.674277e+05   -0.00   0.10    0.07        1  |normal      1.674277e+05    0.00  1.674277e+05   -0.00  -0.00    0.06        0  |normal      1.674277e+05    0.00  1.674277e+05   -0.00  -0.00    0.05        0  |normal      1.674277e+05    0.00  1.674277e+05   -0.00  -0.00    0.01        0  |normal      1.674277e+05    0.00  1.674277e+05   -0.00   0.00    0.04        2  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.03       --  |normal      1.674276e+05    0.00  1.674276e+05   -0.00   0.00    2.47       --  |normal      1.674277e+05   -0.00  1.674277e+05   -0.00  -0.00    0.03       13  |normal      1.674277e+05    0.00  1.674277e+05   -0.00   0.00    0.03        5  |normal      1.674278e+05   -0.00  1.674278e+05    0.00   0.00    0.26        6  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.01        0  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.01        0  |normal      1.674277e+05    0.00  1.674276e+05   -0.00  -0.00    0.03       --  |normal      1.674277e+05   -0.00  1.674276e+05   -0.00  -0.00    0.03       --  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.22       12  |normal      1.674222e+05    0.00  1.674277e+05    0.00   0.00    0.09        1  |normal      1.674277e+05    0.00  1.674277e+05    0.00   0.00    0.05        0  |
batchs101006m             279   129   1020 min  7.694404e+05  7.694404e+05  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00   10.48       --  |normal      7.686710e+05    0.10  7.694404e+05   -0.00   0.10    6.61        0  |normal      7.687194e+05    0.09  7.694404e+05    0.00   0.09    0.42       --  |normal      7.686717e+05    0.10  7.694404e+05   -0.00   0.10    5.09       63  |normal      7.688123e+05    0.08  7.694404e+05   -0.00   0.08   11.35      401  |normal      7.688276e+05    0.08  7.694404e+05   -0.00   0.08    4.95     1501  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    1.46        0  |normal      7.694376e+05    0.00  7.694376e+05   -0.00   0.00   23.37     1260  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    1.62       --  |normal      7.687047e+05    0.10  7.694404e+05   -0.00   0.10   54.52       --  |normal      7.686733e+05    0.10  7.694404e+05   -0.00   0.10  256.29    36435  |normal      7.686827e+05    0.10  7.694404e+05   -0.00   0.10   46.64     2775  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00  199.99     2789  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    7.13        0  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    1.41        0  |normal      7.693640e+05    0.01  7.694404e+05   -0.00   0.01    4.93       --  |normal      7.694404e+05    0.00  7.694404e+05   -0.00  -0.00    1.80       --  |normal      7.686769e+05    0.10  7.694404e+05   -0.00   0.10   64.68     5644  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    5.14      349  |normal      7.694402e+05    0.00  7.694404e+05   -0.00   0.00    1.27      420  |
batchs151208m             446   203   1782 min  1.543472e+06  1.543472e+06  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00  280.67       --  |normal      1.542875e+06    0.04  1.544419e+06    0.06   0.10    5.36        0  |normal      1.541931e+06    0.10  1.543472e+06    0.00   0.10    1.52       --  |normal      1.541930e+06    0.10  1.543472e+06   -0.00   0.10   49.67      297  |normal      1.542069e+06    0.09  1.543472e+06   -0.00   0.09   70.59     1585  |normal      1.542041e+06    0.09  1.543472e+06   -0.00   0.09   25.52     4801  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    3.22        0  |normal      1.543463e+06    0.00  1.543463e+06   -0.00   0.00  115.35     5101  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    4.73       --  |normal      1.542047e+06    0.09  1.543472e+06   -0.00   0.09  461.63       --  |timelim     1.529668e+06    0.90  1.784243e+06   15.60  16.64  900.20    44817  |normal      1.543470e+06    0.00  1.543472e+06   -0.00   0.00  304.55     7620  |normal      1.543460e+06    0.00  1.543472e+06   -0.00   0.00  425.59     4364  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00   27.98        0  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    4.62        0  |normal      1.543472e+06    0.00  1.543472e+06   -0.00  -0.00    9.94       --  |normal               inf     inf           inf     inf   0.00    0.52       -- !|normal      1.542882e+06    0.04  1.544419e+06    0.06   0.10   57.19     3654  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00   13.93     1196  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    3.10     2110  |
batchs201210m             559   251   2328 min  2.295349e+06  2.295349e+06  |normal      2.295349e+06    0.00  2.295349e+06   -0.00  -0.00   38.41       --  |normal      2.293053e+06    0.10  2.295349e+06   -0.00   0.10   28.08        0  |normal      2.293061e+06    0.10  2.295349e+06   -0.00   0.10    1.73       --  |normal      2.293056e+06    0.10  2.295349e+06   -0.00   0.10  206.58     1499  |normal      2.293464e+06    0.08  2.295585e+06    0.01   0.09   85.51     1201  |normal      2.293243e+06    0.09  2.295349e+06   -0.00   0.09   45.78     4401  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    3.34        0  |normal      2.293348e+06    0.09  2.295329e+06   -0.00   0.09  204.80     6690  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    4.27       --  |timelim     2.293211e+06    0.09  2.527313e+06   10.11  10.21  900.62       --  |timelim     2.275477e+06    0.87  2.527313e+06   10.11  11.07  900.05    30738  |normal      2.294082e+06    0.06  2.295585e+06    0.01   0.07  517.69     7756  |normal      2.293760e+06    0.07  2.295585e+06    0.01   0.08  510.22     4277  |normal      2.293451e+06    0.08  2.295349e+06   -0.00   0.08  118.27        0  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    4.93        0  |normal      2.295137e+06    0.01  2.295349e+06   -0.00   0.01   13.96       --  |normal               inf     inf           inf     inf   0.00    0.73       -- !|normal      2.293598e+06    0.08  2.295891e+06    0.02   0.10  148.05     9170  |normal      2.293928e+06    0.06  2.295349e+06   -0.00   0.06   17.07     1680  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    4.57     4608  |
clay0203h                  91    18    133 min  4.157330e+04  4.157330e+04  |normal      4.157330e+04    0.00  4.157330e+04    0.00   0.00    1.13       --  |timelim     9.066131e+03  358.56  4.170981e+04    0.33 360.06  900.49    34067  |normal      4.157330e+04    0.00  4.157330e+04    0.00   0.00    0.12       --  |normal      4.153177e+04    0.10  4.157330e+04    0.00   0.10    0.66       19  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    4.81      203  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    4.54      438  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.48        0  |normal      5.509195e+04  -32.52  5.509257e+04   32.52   0.00    2.41      201 !|normal      4.157330e+04    0.00  4.157330e+04   -0.00   0.00    1.96       --  |normal      4.157330e+04    0.00  4.157330e+04   -0.00   0.00   13.97       --  |normal      3.587815e+03   Large  4.157330e+04    0.00  Large    3.08      511  |normal      4.157330e+04    0.00  4.157330e+04    0.00   0.00    3.52      147  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    6.91       77  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.67        0  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.11        0  |normal      4.157330e+04   -0.00  4.157330e+04   -0.00  -0.00    4.69       --  |normal      4.157330e+04   -0.00  4.157330e+04   -0.00  -0.00    1.34       --  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    2.58      400  |normal      4.157314e+04    0.00  4.157330e+04   -0.00   0.00    0.29       89  |normal      4.157308e+04    0.00  4.157330e+04    0.00   0.00    0.23      119  |
clay0204h                 165    32    235 min  6.545000e+03  6.545000e+03  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    3.73       --  |normal      6.538455e+03    0.10  6.545000e+03    0.00   0.10    2.03        0  |normal      6.540000e+03    0.08  6.545000e+03    0.00   0.08    0.15       --  |normal      6.540000e+03    0.08  6.545000e+03    0.00   0.08    0.93       15  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00   31.84     1568  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00    2.88     1601  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00    0.46        0  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    6.70     1590  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    0.43       --  |normal      9.200000e+03  -40.57  9.200000e+03   40.57   0.00    5.09       -- !|normal      6.540000e+03    0.08  6.545000e+03   -0.00   0.08    9.33     6397  |normal      6.540000e+03    0.08  6.545000e+03    0.00   0.08    6.86     1523  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00  104.23      944  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    5.33        0  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    0.25        0  |normal      6.545000e+03    0.00  6.545000e+03   -0.00  -0.00    6.76       --  |normal      6.545000e+03    0.00  6.545000e+03   -0.00  -0.00    2.04       --  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00   29.31     3685  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00    1.54      821  |normal      6.545001e+03   -0.00  6.545000e+03    0.00  -0.00    0.41      283  |
clay0205h                 261    50    366 min  8.092500e+03  8.092500e+03  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00   13.68       --  |normal      8.084408e+03    0.10  8.092500e+03    0.00   0.10   35.92        0  |normal      8.085000e+03    0.09  8.092500e+03    0.00   0.09    0.90       --  |normal      8.085000e+03    0.09  8.092500e+03    0.00   0.09    2.30       14  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00  612.90    14435  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00   21.72    13143  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00    5.13        0  |normal               inf     inf           inf     inf   0.00   32.92     8708 !|normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00    4.41       --  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00  613.33       --  |normal      8.085000e+03    0.09  8.092500e+03   -0.00   0.09   82.79    40549  |normal      8.092500e+03    0.00  8.092500e+03   -0.00  -0.00  175.43    18862  |timelim     5.482500e+03   47.61  8.092500e+03    0.00  47.61  900.01     5702  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00  114.61        0  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00    5.56        0  |normal      8.092500e+03    0.00  8.092500e+03   -0.00  -0.00   14.53       --  |normal      8.092500e+03    0.00  8.092500e+03   -0.00  -0.00    6.47       --  |normal      8.085000e+03    0.09  8.092500e+03    0.00   0.09  289.74    57691  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00    8.91     6378  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00    1.41     4932  |
clay0303h                 100    21    151 min  2.666913e+04  2.666913e+04  |normal      2.666913e+04    0.00  2.666913e+04   -0.00  -0.00    2.01       --  |timelim     1.305902e+04  104.22  2.666913e+04   -0.00 104.22  900.16    18351  |normal      2.666910e+04    0.00  2.666913e+04    0.00   0.00    0.15       --  |normal      2.664249e+04    0.10  2.666913e+04   -0.00   0.10    1.63       99  |normal      2.666913e+04    0.00  2.666913e+04    0.00   0.00   13.17      312  |normal      2.666913e+04    0.00  2.666913e+04    0.00   0.00   22.43     1450  |normal      2.666913e+04    0.00  2.666913e+04    0.00   0.00    0.85        0  |timelim     4.678553e+04  -75.43           inf     inf    inf  904.46   734274 !|normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00   19.79       --  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00   15.61       --  |normal      3.586488e+03  643.60  2.666913e+04   -0.00 643.60    2.60      952  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    3.96      311  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00   13.19      163  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    2.21        0  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    0.25        0  |normal      2.666913e+04    0.00  2.666913e+04   -0.00  -0.00    6.04       --  |normal      2.666913e+04    0.00  2.666913e+04   -0.00  -0.00    3.57       --  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    3.17      661  |normal      2.666911e+04    0.00  2.666913e+04   -0.00   0.00    0.43       77  |normal      2.666838e+04    0.00  2.666913e+04   -0.00   0.00    0.32      187  |
