                                  Instance                                  |                                     AOA.0@0                                     |                                  Pajarito.0@0                                   |                                    aecp.1@0                                     |                                   antigone@0                                    |                                     baron@0                                     |                                     bbb.3@0                                     |                                    bhyb.2@0                                     |                                     boa.1@0                                     |                                   couenne.1@0                                   |                                   dicopt.1@0                                    |                                   juniper.0@0                                   |                                    knitro@0                                     |                                    lindo.1@0                                    |                                 mtaurbnbcpx.0@0                                 |                                 mtaurqgcpx.0@0                                  |                                     sbb.1@0                                     |                                    scip.1@0                                     |                                    shot.1@0                                     |
name                    #Vars #Disc  #Equs Dir    Dual bound  Primal bound I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]     Nodes I|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
batchdes                   20     9     20 min  1.674277e+05  1.674277e+05  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.01        --  |error       9.799493e+04   70.85           inf     inf    inf    0.23        -- !|normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.22        --  |normal      1.672602e+05    0.10  1.674277e+05    0.00   0.10    0.01         0  |normal      1.672604e+05    0.10  1.674277e+05    0.00   0.10    0.04         1  |normal      1.674277e+05    0.00  1.674277e+05   -0.00  -0.00    0.07         0  |normal      1.674277e+05    0.00  1.674277e+05   -0.00  -0.00    0.06         0  |normal      1.674277e+05    0.00  1.674277e+05   -0.00  -0.00    0.84         0  |normal      1.674276e+05    0.00  7.783467e+04 -115.11 -115.*    0.04         2 !|normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.04        --  |normal      1.674276e+05    0.00  1.674276e+05   -0.00   0.00    2.92        --  |normal      1.674277e+05    0.00  1.674277e+05   -0.00   0.00    0.03         5  |normal      1.674278e+05   -0.00  1.674278e+05    0.00   0.00    0.23         6  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.01         0  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.01         0  |normal      1.674277e+05   -0.00  1.674277e+05    0.00   0.00    0.22        12  |normal      1.674222e+05    0.00  1.674277e+05    0.00   0.00    0.11         1  |normal      1.674277e+05    0.00  1.674277e+05    0.00   0.00    0.04         0  |
batchs101006m             279   129   1020 min  7.694404e+05  7.694404e+05  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    0.45        --  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    2.86        --  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    7.32        --  |normal      7.686710e+05    0.10  7.694404e+05   -0.00   0.10    6.77         0  |normal      7.686717e+05    0.10  7.694404e+05   -0.00   0.10    4.74        75  |normal      7.688123e+05    0.08  7.694404e+05   -0.00   0.08   14.81       401  |normal      7.688276e+05    0.08  7.694404e+05   -0.00   0.08    5.36      1501  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00   72.42         0  |--                    --     inf            --     inf     --      --        -- !|normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    1.82        --  |normal      7.942910e+05   -3.23  7.942910e+05    3.23   0.00   44.86        -- !|normal      7.686827e+05    0.10  7.694404e+05   -0.00   0.10   44.87      2775  |normal      7.687605e+05    0.09  7.694404e+05   -0.00   0.09  181.06      2508  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    7.21         0  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    1.39         0  |normal      7.686769e+05    0.10  7.694404e+05   -0.00   0.10   51.12      5644  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    5.23       349  |normal      7.694404e+05    0.00  7.694404e+05   -0.00   0.00    1.30       505  |
batchs151208m             446   203   1782 min  1.543472e+06  1.543472e+06  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    1.70        --  |other                inf     inf           inf     inf   0.00    1.92        -- !|normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00  138.64        --  |normal      1.542875e+06    0.04  1.544419e+06    0.06   0.10    5.41         0  |normal      1.541930e+06    0.10  1.543472e+06   -0.00   0.10   51.03       429  |normal      1.542069e+06    0.09  1.543472e+06   -0.00   0.09   91.77      1585  |normal      1.542041e+06    0.09  1.543472e+06   -0.00   0.09   27.18      4801  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00   54.93         0  |--                    --     inf            --     inf     --      --        -- !|normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    4.73        --  |timelim     1.533539e+06    0.65           inf     inf    inf  902.67        --  |normal      1.543470e+06    0.00  1.543472e+06   -0.00   0.00  306.79      7620  |normal      1.543460e+06    0.00  1.543472e+06   -0.00   0.00  406.72      4430  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00   28.25         0  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    4.57         0  |normal      1.542882e+06    0.04  1.544419e+06    0.06   0.10   56.44      3654  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00   14.24      1196  |normal      1.543472e+06    0.00  1.543472e+06   -0.00   0.00    5.63      9613  |
batchs201210m             559   251   2328 min  2.295349e+06  2.295349e+06  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    3.93        --  |other                inf     inf           inf     inf   0.00    2.61        -- !|normal      2.295349e+06    0.00  2.295349e+06   -0.00  -0.00   35.66        --  |normal      2.293053e+06    0.10  2.295349e+06   -0.00   0.10   28.10         0  |normal      2.293598e+06    0.08  2.295891e+06    0.02   0.10  338.96      2982  |normal      2.293464e+06    0.08  2.295585e+06    0.01   0.09  113.86      1201  |normal      2.293243e+06    0.09  2.295349e+06   -0.00   0.09   50.16      4401  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00   48.36         0  |--                    --     inf            --     inf     --      --        -- !|normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    3.60        --  |timelim     2.288435e+06    0.30           inf     inf    inf  906.22        --  |normal      2.294082e+06    0.06  2.295585e+06    0.01   0.07  523.26      7756  |normal      2.294769e+06    0.03  2.295349e+06   -0.00   0.03  533.62      4016  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00  138.35         0  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    4.93         0  |normal      2.293598e+06    0.08  2.295891e+06    0.02   0.10  199.24      9170  |normal      2.293928e+06    0.06  2.295349e+06   -0.00   0.06   17.28      1680  |normal      2.295349e+06    0.00  2.295349e+06   -0.00   0.00    4.03      4286  |
clay0203h                  91    18    133 min  4.157330e+04  4.157330e+04  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.10        --  |normal      4.157330e+04    0.00  4.157330e+04   -0.00   0.00    1.92        --  |normal      4.157329e+04    0.00  4.157330e+04    0.00   0.00    0.81        --  |timelim     9.065722e+03  358.58  4.170981e+04    0.33 360.08  900.17     32966  |normal      4.153177e+04    0.10  4.157330e+04    0.00   0.10    0.62        17  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    5.73       203  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    6.24       438  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00   21.41         0  |normal      4.157330e+04    0.00  4.157330e+04   -0.00   0.00    5.36       356  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.39        --  |normal      4.157330e+04    0.00  4.157330e+04   -0.00   0.00   21.37        --  |normal      4.157330e+04    0.00  4.157330e+04    0.00   0.00    3.37       147  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    6.11        76  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.65         0  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.11         0  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    2.77       400  |normal      4.157314e+04    0.00  4.157330e+04   -0.00   0.00    0.35        89  |normal      4.157330e+04   -0.00  4.157330e+04    0.00   0.00    0.22        98  |
clay0204h                 165    32    235 min  6.545000e+03  6.545000e+03  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    0.30        --  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00    0.90        --  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    4.18        --  |normal      6.538455e+03    0.10  6.545000e+03    0.00   0.10    2.05         0  |normal      6.538462e+03    0.10  6.545000e+03    0.00   0.10    0.51         1  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00   40.72      1568  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00    4.63      1601  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00   20.16         0  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00   18.77      4699  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    0.44        --  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00   43.48        --  |normal      6.540000e+03    0.08  6.545000e+03    0.00   0.08    6.51      1523  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00  105.24      1358  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    5.42         0  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    0.24         0  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00   22.35      3685  |normal      6.545000e+03    0.00  6.545000e+03   -0.00   0.00    1.61       821  |normal      6.545000e+03    0.00  6.545000e+03    0.00   0.00    0.56      1343  |
clay0205h                 261    50    366 min  8.092500e+03  8.092500e+03  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00    2.63        --  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00   11.07        --  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00   17.84        --  |normal      8.084408e+03    0.10  8.092500e+03    0.00   0.10   35.76         0  |normal      8.084416e+03    0.10  8.092500e+03    0.00   0.10    3.63         7  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00  767.88     14435  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00   25.57     13143  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00   68.55         0  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00  269.98     59422  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00    4.64        --  |timelim     8.035000e+03    0.72           inf     inf    inf  904.53        --  |normal      8.092500e+03    0.00  8.092500e+03   -0.00  -0.00  177.71     18862  |timelim     5.767500e+03   40.31  8.092500e+03    0.00  40.31  900.00      6330  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00  116.71         0  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00    5.60         0  |normal      8.085000e+03    0.09  8.092500e+03    0.00   0.09  272.06     57691  |normal      8.092500e+03    0.00  8.092500e+03   -0.00   0.00    9.19      6378  |normal      8.092500e+03    0.00  8.092500e+03    0.00   0.00    3.55      9967  |
clay0303h                 100    21    151 min  2.666913e+04  2.666913e+04  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    0.17        --  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    3.27        --  |normal      2.666904e+04    0.00  2.666913e+04   -0.00   0.00    1.91        --  |timelim     1.305863e+04  104.23  2.666913e+04   -0.00 104.23  900.02     17752  |normal      2.664249e+04    0.10  2.666913e+04   -0.00   0.10    0.65        15  |normal      2.666913e+04    0.00  2.666913e+04    0.00   0.00   15.65       312  |normal      2.666913e+04    0.00  2.666913e+04    0.00   0.00   26.34      1450  |normal      2.666913e+04    0.00  2.666913e+04    0.00   0.00   42.92         0  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00   10.28       475  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    5.15        --  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00   23.90        --  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    3.90       311  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00   11.08       169  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    2.18         0  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    0.25         0  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    3.07       661  |normal      2.666851e+04    0.00  2.666913e+04   -0.00   0.00    0.45        73  |normal      2.666913e+04    0.00  2.666913e+04   -0.00   0.00    0.29       260  |
