                                  Instance                                  |                                    AOA.0@0                                     |                                  Pajarito.0@0                                  |                                    aecp.1@0                                    |                                   antigone@0                                   |                                    baron@0                                     |                                    bbb.3@0                                     |                                    bhyb.2@0                                    |                                    boa.1@0                                     |                                  couenne.1@0                                   |                                   dicopt.1@0                                   |                                  juniper.0@0                                   |                                    knitro@0                                    |                                   lindo.1@0                                    |                                mtaurbnbcpx.0@0                                 |                                 mtaurqgcpx.0@0                                 |                                    sbb.1@0                                     |                                    scip.1@0                                    |                                    shot.1@0                                    |
name                    #Vars #Disc  #Equs Dir    Dual bound  Primal bound I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%] Time[s]    Nodes I|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
ball_mk2_10                11    10      2 min  0.000000e+00  0.000000e+00  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    1.14       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00   73.89       --  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00   65.02       --  |normal     -1.000000e-03     inf  0.000000e+00    0.00    inf    0.01        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.02        1  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00   39.95     2046  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    9.94        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00   69.91        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.20        0  |timelim    -5.000000e+00     inf           inf     inf    inf  900.02       --  |normal     -9.121538e-08     inf -9.121538e-08     inf   0.00    7.92       --  |normal      7.937854e-11    0.00  0.000000e+00    0.00   0.00    0.94     2047  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.62     2045  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.07        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.35        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    2.44     2046  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.01        1  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    1.18     1528  |
ball_mk2_30                31    30      2 min  0.000000e+00  0.000000e+00  |timelim    -2.600000e+01     inf  0.000000e+00    0.00    inf  901.00       --  |timelim    -2.700000e+01     inf           inf     inf    inf  900.36       --  |timelim    -2.700000e+01     inf  0.000000e+00    0.00    inf  900.49       --  |normal     -1.000000e-03     inf  0.000000e+00    0.00    inf    0.02        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.02        1  |--                    --     inf            --     inf     --      --       -- !|normal               inf     inf            --     inf    inf    6.17        0 !|normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00  180.96        0  |normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.52        0  |timelim    -2.700000e+01     inf           inf     inf    inf  900.02       --  |timelim    -2.489505e+01     inf           inf     inf    inf  900.00       --  |timelim    -2.588946e+01     inf  0.000000e+00    0.00    inf  900.11   173288  |timelim    -2.688556e+01     inf  0.000000e+00    0.00    inf  900.01  2508943  |timelim               --     inf           inf     inf    inf  900.00        0  |timelim               --     inf           inf     inf    inf  900.03        0  |--                    --     inf            --     inf     --      --       -- !|normal      0.000000e+00    0.00  0.000000e+00    0.00   0.00    0.01        1  |--                    --     inf            --     inf     --      --       -- !|
ball_mk3_10                11    10      2 min           inf           inf  |normal               inf    0.00           inf    0.00   0.00    4.14       --  |other                inf    0.00           inf    0.00   0.00  435.76       -- !|normal     -1.000000e+01     inf -1.000000e+01     inf   0.00    0.54       -- !|normal               inf    0.00           inf    0.00   0.00    0.02        1  |normal               inf    0.00           inf    0.00   0.00    1.91     1023  |normal               inf    0.00            --    0.00    inf   47.14     2300  |normal               inf    0.00            --    0.00    inf    7.90    27328  |normal               inf    0.00            --    0.00    inf  176.95    45802  |normal               inf    0.00           inf    0.00   0.00    0.17        0  |timelim    -8.000000e+00     inf           inf    0.00    inf  900.02       --  |other                inf    0.00           inf    0.00   0.00   64.79       -- !|error               -inf     inf           inf    0.00    inf      --       -- !|normal               inf    0.00           inf    0.00   0.00    1.23     2147  |normal               inf    0.00           inf    0.00   0.00    0.14        0  |normal               inf    0.00           inf    0.00   0.00    5.12        0  |normal               inf    0.00           inf    0.00   0.00    2.30     2254  |normal               inf    0.00           inf    0.00   0.00    0.01        0  |normal               inf    0.00           inf    0.00   0.00    1.68     5961  |
ball_mk3_20                21    20      2 min           inf           inf  |normal               inf    0.00           inf    0.00   0.00  901.08       --  |timelim    -1.900000e+01     inf           inf    0.00    inf  904.97       --  |normal     -2.000000e+01     inf -2.000000e+01     inf   0.00   25.89       -- !|normal               inf    0.00           inf    0.00   0.00    1.10       25  |timelim    -1.000000e+01     inf           inf    0.00    inf  900.00   796776  |--                    --     inf            --    0.00     --      --       -- !|timelim    -2.100000e+01     inf           inf    0.00    inf  901.29   583548  |timelim    -2.169115e+01     inf           inf    0.00    inf  900.85   517575  |normal               inf    0.00           inf    0.00   0.00    0.24        0  |timelim    -2.100000e+01     inf           inf    0.00    inf  900.01       --  |timelim    -1.301014e+01     inf           inf    0.00    inf  900.01       --  |other      -1.498862e+01     inf           inf    0.00    inf  474.17   114661 !|timelim    -1.800000e+01     inf           inf    0.00    inf  900.00  2217079  |normal               inf    0.00           inf    0.00   0.00  297.93        0  |timelim               --     inf           inf    0.00    inf  900.02        0  |--                    --     inf            --    0.00     --      --       -- !|normal               inf    0.00           inf    0.00   0.00    0.01        1  |timelim    -1.918642e+01     inf           inf    0.00    inf  900.02   320340  |
ball_mk3_30                31    30      2 min           inf           inf  |normal               inf    0.00           inf    0.00   0.00  900.80       --  |timelim    -3.200000e+01     inf           inf    0.00    inf  900.17       --  |timelim    -3.345493e+01     inf  0.000000e+00     inf    inf  902.01       -- !|normal               inf    0.00           inf    0.00   0.00    2.02       27  |timelim    -2.600000e+01     inf           inf    0.00    inf  900.00   145976  |userint    -2.866773e+01     inf           inf    0.00    inf  830.12    34880  |timelim    -3.200000e+01     inf           inf    0.00    inf  901.53   577215  |timelim    -3.262150e+01     inf           inf    0.00    inf  901.15   503115  |normal               inf    0.00           inf    0.00   0.00    0.43        0  |timelim    -3.200000e+01     inf           inf    0.00    inf  900.01       --  |timelim    -2.604253e+01     inf           inf    0.00    inf  900.01       --  |other      -2.675955e+01     inf -2.569252e+01     inf   4.15  811.41   140131 !|timelim    -2.988223e+01     inf           inf    0.00    inf  900.00  3396351  |timelim               --     inf           inf    0.00    inf  900.00        0  |timelim               --     inf           inf    0.00    inf  900.00        0  |--                    --     inf            --    0.00     --      --       -- !|normal               inf    0.00           inf    0.00   0.00    0.01        1  |timelim    -3.398784e+01     inf           inf    0.00    inf  900.02   313968  |
ball_mk4_05                11    10      2 min           inf           inf  |normal               inf    0.00           inf    0.00   0.00    7.31       --  |timelim     3.000000e+01     inf           inf    0.00    inf  900.66       --  |other       4.452941e+01     inf           inf    0.00    inf  301.71       -- !|timelim     5.000000e+00     inf           inf    0.00    inf  900.02     2683  |normal               inf    0.00           inf    0.00   0.00    0.15       13  |normal               inf    0.00            --    0.00    inf    6.77     2062  |timelim    -3.456862e+00     inf           inf    0.00    inf  900.90   662769  |timelim    -3.456862e+00     inf           inf    0.00    inf  900.30   664746  |--                    --     inf            --    0.00     --      --       -- !|timelim     7.000000e+00     inf           inf    0.00    inf  900.05       --  |other                inf    0.00           inf    0.00   0.00   64.29       -- !|error               -inf     inf           inf    0.00    inf      --       -- !|normal               inf    0.00           inf    0.00   0.00    1.48     2119  |normal               inf    0.00           inf    0.00   0.00    0.17        0  |timelim               --     inf           inf    0.00    inf  900.00        0  |normal               inf    0.00           inf    0.00   0.00    2.97     2086  |normal               inf    0.00           inf    0.00   0.00    0.72     1011  |normal               inf    0.00           inf    0.00   0.00    0.75     1514  |
ball_mk4_10                21    20      2 min           inf           inf  |normal               inf    0.00           inf    0.00   0.00  900.76       --  |timelim    -1.400000e+01     inf           inf    0.00    inf  900.16       --  |timelim    -1.289242e+01     inf           inf    0.00    inf  902.02       --  |timelim     6.993270e+00     inf           inf    0.00    inf  900.09      928  |normal               inf    0.00           inf    0.00   0.00  124.63     7263  |--                    --     inf            --    0.00     --      --       -- !|iterlim    -1.466510e+01     inf           inf    0.00    inf    1.79      183  |timelim    -1.466510e+01     inf           inf    0.00    inf  901.46   647916  |--                    --     inf            --    0.00     --      --       -- !|timelim    -1.400000e+01     inf           inf    0.00    inf  900.07       --  |timelim     6.554392e+01     inf           inf    0.00    inf  900.01       --  |timelim     5.353357e+01     inf           inf    0.00    inf  900.12   193185  |timelim     3.400000e+01     inf           inf    0.00    inf  900.01  2030403  |normal               inf    0.00           inf    0.00   0.00  372.98        0  |--                    --     inf            --    0.00     --      --       -- !|--                    --     inf            --    0.00     --      --       -- !|normal               inf    0.00           inf    0.00   0.00  872.64  1124196  |timelim     4.900000e+01     inf           inf    0.00    inf  900.03    81404  |
ball_mk4_15                31    30      2 min  5.882886e+01            --  |normal               inf      --           inf      --   0.00  901.34       --  |--                    --      --            --      --     --      --       -- !|timelim    -8.242533e+01      --           inf      --    inf  902.03       --  |timelim     2.997085e+00      --           inf      --    inf  900.01      368  |normal               inf      --           inf      --   0.00  106.26    10453  |--                    --      --            --      --     --      --       -- !|iterlim    -3.360866e+01      --           inf      --    inf    2.29     1746  |timelim    -3.360866e+01      --           inf      --    inf  901.41   363607  |--                    --      --            --      --     --      --       -- !|timelim    -3.300000e+01      --           inf      --    inf  901.68       --  |timelim     4.512626e+01      --           inf      --    inf  900.01       --  |timelim     3.826987e+01      --  4.697968e+01      --  22.76  900.14   162945 !|timelim     1.828843e+01      --           inf      --    inf  900.00  1318374  |timelim               --      --           inf      --    inf  900.00        0  |--                    --      --            --      --     --      --       -- !|--                    --      --            --      --     --      --       -- !|timelim     1.326175e+01      --           inf      --    inf  900.00   219484  |timelim     4.200000e+01      --           inf      --    inf  900.04   151928  |
